frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|presencialmente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre economia solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
conheci|verbo|passado|rede|substantivo|singular_feminino|territorial|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|presencialmente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre economia solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre economia solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre fortalecimento coletivo|locucao_substantiva|singular_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
conheci|verbo|passado|rede|substantivo|singular_feminino|territorial|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre economia solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre fortalecimento coletivo|locucao_substantiva|singular_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
conheci|verbo|passado|rede|substantivo|singular_feminino|territorial|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|presencialmente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
frequentei|verbo|passado|círculo|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre economia solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|presencialmente|adverbio|singular_neutro|sobre organização solidária|locucao_substantiva|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|presencialmente|adverbio|singular_neutro|sobre práticas solidárias|locucao_substantiva|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
visitei|verbo|passado|grupo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|remotamente|adverbio|singular_neutro|sobre fortalecimento coletivo|locucao_substantiva|singular_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
encontrei|verbo|passado|coletivo|substantivo|singular_masculino|popular|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
acompanhei|verbo|passado|roda|substantivo|singular_feminino|local|adjetivo|singular_comum|remotamente|adverbio|singular_neutro|sobre fortalecimento coletivo|locucao_substantiva|singular_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
conheci|verbo|passado|rede|substantivo|singular_feminino|territorial|adjetivo|singular_comum|presencialmente|adverbio|singular_neutro|sobre vínculos associativos|locucao_substantiva|plural_masculino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
